"term_id","termino","area","definicion_corta","definicion_tecnica","ejemplo","no_confundir_con","relaciones","nivel_confianza","fuentes","version","fecha_revision"
"PSY-00069","Compulsión de repetición","Psicología Clínica","Tendencia inconsciente a recrear situaciones traumáticas","Desde la perspectiva clínica, tendencia inconsciente a recrear situaciones traumáticas. Relevante para compulsión de repetición en psicología clínica.","Un paciente presenta compulsión de repetición y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00070","Contratransferencia","Psicología Clínica","Reacciones emocionales del terapeuta hacia el paciente","Desde la perspectiva clínica, reacciones emocionales del terapeuta hacia el paciente. Relevante para contratransferencia en psicología clínica.","Un paciente presenta contratransferencia y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00071","Crisis de angustia","Psicología Clínica","Episodio súbito de miedo intenso con síntomas somáticos","Desde la perspectiva clínica, episodio súbito de miedo intenso con síntomas somáticos. Relevante para crisis de angustia en psicología clínica.","Un paciente presenta crisis de angustia y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00072","Culpa patológica","Psicología Clínica","Sentimiento excesivo de responsabilidad por eventos negativos","Desde la perspectiva clínica, sentimiento excesivo de responsabilidad por eventos negativos. Relevante para culpa patológica en psicología clínica.","Un paciente presenta culpa patológica y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00073","Delirio de grandeza","Psicología Clínica","Creencia falsa de poseer cualidades extraordinarias","Desde la perspectiva clínica, creencia falsa de poseer cualidades extraordinarias. Relevante para delirio de grandeza en psicología clínica.","Un paciente presenta delirio de grandeza y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00074","Delirio de persecución","Psicología Clínica","Convicción delirante de ser víctima de persecución","Desde la perspectiva clínica, convicción delirante de ser víctima de persecución. Relevante para delirio de persecución en psicología clínica.","Un paciente presenta delirio de persecución y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00075","Depresión atípica","Psicología Clínica","Subtipo depresivo con reactividad del ánimo e hipersomnia","Desde la perspectiva clínica, subtipo depresivo con reactividad del ánimo e hipersomnia. Relevante para depresión atípica en psicología clínica.","Un paciente presenta depresión atípica y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00076","Depresión enmascarada","Psicología Clínica","Depresión expresada mediante síntomas somáticos","Desde la perspectiva clínica, depresión expresada mediante síntomas somáticos. Relevante para depresión enmascarada en psicología clínica.","Un paciente presenta depresión enmascarada y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00077","Depresión estacional","Psicología Clínica","Depresión recurrente vinculada a cambios estacionales","Desde la perspectiva clínica, depresión recurrente vinculada a cambios estacionales. Relevante para depresión estacional en psicología clínica.","Un paciente presenta depresión estacional y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00078","Depresión perinatal","Psicología Clínica","Episodio depresivo durante embarazo o primer año posparto","Desde la perspectiva clínica, episodio depresivo durante embarazo o primer año posparto. Relevante para depresión perinatal en psicología clínica.","Un paciente presenta depresión perinatal y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00079","Depresión psicótica","Psicología Clínica","Depresión mayor con delirios o alucinaciones","Desde la perspectiva clínica, depresión mayor con delirios o alucinaciones. Relevante para depresión psicótica en psicología clínica.","Un paciente presenta depresión psicótica y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00080","Depresión resistente","Psicología Clínica","Depresión sin respuesta a dos o más tratamientos adecuados","Desde la perspectiva clínica, depresión sin respuesta a dos o más tratamientos adecuados. Relevante para depresión resistente en psicología clínica.","Un paciente presenta depresión resistente y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00081","Desensibilización sistemática","Psicología Clínica","Exposición gradual a estímulos ansiógenos con relajación","Desde la perspectiva clínica, exposición gradual a estímulos ansiógenos con relajación. Relevante para desensibilización sistemática en psicología clínica.","Un paciente presenta desensibilización sistemática y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00082","Deterioro cognitivo leve","Psicología Clínica","Declive cognitivo mayor al esperado por edad","Desde la perspectiva clínica, declive cognitivo mayor al esperado por edad. Relevante para deterioro cognitivo leve en psicología clínica.","Un paciente presenta deterioro cognitivo leve y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00083","Dismorfofobia","Psicología Clínica","Preocupación excesiva por defectos percibidos en apariencia","Desde la perspectiva clínica, preocupación excesiva por defectos percibidos en apariencia. Relevante para dismorfofobia en psicología clínica.","Un paciente presenta dismorfofobia y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00084","Disociación estructural","Psicología Clínica","División de personalidad en partes tras trauma","Desde la perspectiva clínica, división de personalidad en partes tras trauma. Relevante para disociación estructural en psicología clínica.","Un paciente presenta disociación estructural y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00085","Distorsión cognitiva","Psicología Clínica","Error sistemático en procesamiento de información","Desde la perspectiva clínica, error sistemático en procesamiento de información. Relevante para distorsión cognitiva en psicología clínica.","Un paciente presenta distorsión cognitiva y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00086","Doble vínculo","Psicología Clínica","Comunicación contradictoria que genera confusión relacional","Desde la perspectiva clínica, comunicación contradictoria que genera confusión relacional. Relevante para doble vínculo en psicología clínica.","Un paciente presenta doble vínculo y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00087","Duelo complicado","Psicología Clínica","Reacción de duelo prolongada que interfiere con funcionamiento","Desde la perspectiva clínica, reacción de duelo prolongada que interfiere con funcionamiento. Relevante para duelo complicado en psicología clínica.","Un paciente presenta duelo complicado y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00088","Estrés postraumático complejo","Psicología Clínica","Secuelas de trauma prolongado con alteraciones de identidad","Desde la perspectiva clínica, secuelas de trauma prolongado con alteraciones de identidad. Relevante para estrés postraumático complejo en psicología clínica.","Un paciente presenta estrés postraumático complejo y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00089","Evitación experiencial","Psicología Clínica","Huida de pensamientos y emociones internas desagradables","Desde la perspectiva clínica, huida de pensamientos y emociones internas desagradables. Relevante para evitación experiencial en psicología clínica.","Un paciente presenta evitación experiencial y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00090","Flashback traumático","Psicología Clínica","Reexperimentación vivida e intrusiva de evento traumático","Desde la perspectiva clínica, reexperimentación vivida e intrusiva de evento traumático. Relevante para flashback traumático en psicología clínica.","Un paciente presenta flashback traumático y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00091","Fuga disociativa","Psicología Clínica","Viaje repentino con amnesia de identidad","Desde la perspectiva clínica, viaje repentino con amnesia de identidad. Relevante para fuga disociativa en psicología clínica.","Un paciente presenta fuga disociativa y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00092","Identificación proyectiva","Psicología Clínica","Proyección de partes del self para controlar al otro","Desde la perspectiva clínica, proyección de partes del self para controlar al otro. Relevante para identificación proyectiva en psicología clínica.","Un paciente presenta identificación proyectiva y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00093","Labilidad emocional","Psicología Clínica","Cambios rápidos e impredecibles del estado afectivo","Desde la perspectiva clínica, cambios rápidos e impredecibles del estado afectivo. Relevante para labilidad emocional en psicología clínica.","Un paciente presenta labilidad emocional y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00094","Narcisismo patológico","Psicología Clínica","Grandiosidad y falta de empatía pervasivas","Desde la perspectiva clínica, grandiosidad y falta de empatía pervasivas. Relevante para narcisismo patológico en psicología clínica.","Un paciente presenta narcisismo patológico y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00095","Mutismo selectivo","Psicología Clínica","Incapacidad de hablar en situaciones sociales específicas","Desde la perspectiva clínica, incapacidad de hablar en situaciones sociales específicas. Relevante para mutismo selectivo en psicología clínica.","Un paciente presenta mutismo selectivo y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
"PSY-00096","Pensamiento catastrófico","Psicología Clínica","Tendencia a anticipar el peor resultado posible","Desde la perspectiva clínica, tendencia a anticipar el peor resultado posible. Relevante para pensamiento catastrófico en psicología clínica.","Un paciente presenta pensamiento catastrófico y requiere evaluación clínica para diagnóstico y tratamiento.","","","alto","APA (2022). DSM-5-TR.; Beck (2011). Cognitive Therapy.","2.0.0","2026-03-29"
